stop_id,stop_code,stop_name,stop_lat,stop_lon,location_type,parent_station,stop_timezone,wheelchair_boarding,platform_code
1134579,,"Rotterdam, Hovendaal",51.886288,4.521780000000001,0,,,1.0,
1134580,,"Rotterdam, Hovendaal",51.886235,4.521941,0,,,1.0,
1134581,,"Rotterdam, Langegeer",51.885618,4.515068,0,,,1.0,
1134582,,"Rotterdam, Langegeer",51.885554,4.514908999999999,0,,,1.0,
1134583,,"Rotterdam, Molenwei",51.884726,4.509914,0,,,1.0,
1134584,,"Rotterdam, Molenwei",51.884609999999995,4.510134,0,,,1.0,
1134585,,"Rotterdam, Smeetslandsedijk",51.882476000000004,4.5216650000000005,0,,,1.0,
1134586,,"Rotterdam, Smeetslandsedijk",51.882411,4.521419,0,,,1.0,
1134664,,"Rotterdam, Huniadijk",51.880412,4.541893,0,,,1.0,
1136534,,"Rotterdam, Crooswijksestraat",51.932724,4.494203,0,,,1.0,
1170025,,"Rotterdam, Spinozaweg",51.876878000000005,4.5182720000000005,0,,,1.0,
1170086,,"Rotterdam, Wytemaweg",51.913606,4.469787,0,,,1.0,
1170168,,"Rotterdam, Doenpad",51.949139,4.411777,0,,,0.0,
1171184,,"Rotterdam, Schenkel Metro",51.932082,4.5638510000000005,0,,,1.0,
1196217,,"Rotterdam, Zuidplein Hoog",51.88706,4.4881660000000005,0,,,1.0,G
1216745,,"Rotterdam, GH Betzweg",51.951917,4.555807,0,,,1.0,
1238248,,"Rotterdam, Pompenburg",51.924756,4.479634,0,,,1.0,
1238287,,"Rotterdam, P.C. Hooftplein",51.915734,4.435585,0,,,1.0,
1238310,,"Rotterdam, Bergse Dorpsstraat",51.957723,4.494433,0,,,0.0,
1238311,,"Rotterdam, C.N.A. Looslaan",51.953841,4.492227,0,,,0.0,
1238351,,"Rotterdam, Zwaanshals",51.933978,4.486559,0,,,0.0,
1238366,,"Rotterdam, Pieter de Hoochweg",51.905302,4.459755,0,,,1.0,
1238374,,"Rotterdam, Van Duylstraat",51.910583,4.442292,0,,,1.0,
1238375,,"Rotterdam, Van Duylstraat",51.910542,4.4428019999999995,0,,,1.0,
1238382,,"Rotterdam, Zeilmakersstraat",51.911667,4.438403,0,,,1.0,
1238402,,"Rotterdam, De Montignyplein",51.958015,4.500902,0,,,0.0,
1238434,,"Rotterdam, Schiemond",51.904194,4.446975,0,,,1.0,
1238437,,"Rotterdam, Spanjaardstraat",51.907015,4.445623,0,,,1.0,
1238469,,"Rotterdam, Kievitslaan",51.909729999999996,4.471842,0,,,1.0,
1238500,,"Rotterdam, Huygensstraat",51.917271,4.435567,0,,,1.0,
1238501,,"Rotterdam, Huygensstraat",51.917575,4.435386,0,,,1.0,
1238502,,"Rotterdam, Meent",51.924822999999996,4.485957,0,,,1.0,
1238520,,"Rotterdam, P.C. Hooftplein",51.915333000000004,4.4349680000000005,0,,,1.0,
1238552,,"Rotterdam, Spartastraat",51.918746999999996,4.433559,0,,,0.0,
1238566,,"Rotterdam, Meent",51.92504,4.484993,0,,,1.0,
1240321,,"Rotterdam, Rotterdam Centraal perron C",51.924076,4.470765,0,NL:S:31001016,,1.0,C
1240355,,"Rotterdam, Keizerstraat",51.918577,4.483727,0,,,1.0,
1240381,,"Rotterdam, Keizerstraat",51.91857,4.484091,0,,,1.0,
1240408,,"Rotterdam, Willem Ruyslaan",51.921611,4.505719999999999,0,,,1.0,
1240418,,"Rotterdam, Burg. Van Walsumweg",51.92165,4.494234,0,,,0.0,
1240426,,"Rotterdam, Station Lombardijen",51.880790999999995,4.533476,0,,,1.0,
1240431,,"Rotterdam, Smeetslandsedijk",51.882113000000004,4.521178,0,,,1.0,
1240432,,"Rotterdam, Smeetslandsedijk",51.882644,4.521356,0,,,1.0,
1240433,,"Rotterdam, Breeplein",51.890273,4.514905000000001,0,,,1.0,
1240442,,"Rotterdam, Woudestein",51.916425,4.519049,0,,,1.0,
1240450,,"Rotterdam, Vuurplaat",51.903690999999995,4.503746,0,,,1.0,
1240452,,"Rotterdam, Wilhelminaplein",51.908059,4.49183,0,,,0.0,
1240456,,"Rotterdam, Randweg",51.893382,4.509992,0,,,1.0,
1240457,,"Rotterdam, Rotterdam Centraal Perron E",51.923248,4.471712,0,NL:S:31001421,,1.0,E
1240459,,"Rotterdam, Burg. Van Walsumweg",51.921679,4.4944809999999995,0,,,1.0,
1240460,,"Rotterdam, Oostplein",51.923025,4.498917,0,,,1.0,
1241175,,"Rotterdam, Tiendplein",51.919503000000006,4.4653339999999995,0,,,1.0,
1241177,,"Rotterdam, Teldersweg",51.952846,4.469174,0,,,0.0,
1241178,,"Rotterdam, Teldersweg",51.952647999999996,4.469178,0,,,0.0,
1241179,,"Rotterdam, Melanchthonweg",51.948474,4.465307,0,,,1.0,
1241206,,"Rotterdam, Mathenesserplein",51.916531,4.447575,0,,,1.0,
1241207,,"Rotterdam, Mathenesserbrug",51.916507,4.4423129999999995,0,,,1.0,
1241208,,"Rotterdam, Het Witte Dorp",51.913509000000005,4.42399,0,,,1.0,
1241214,,"Rotterdam, Paasweide",51.8787,4.5082889999999995,0,,,1.0,
1241216,,"Rotterdam, Sandelingplein",51.889283,4.507559,0,,,1.0,
1241239,,"Rotterdam, Rotterdam Centraal perron B",51.923466,4.470836,0,NL:S:31001016,,1.0,B
1241275,,"Rotterdam, Noorderhelling",51.894465000000004,4.532534,0,,,1.0,
1241281,,"Rotterdam, Oude Watering",51.893053,4.570246,0,,,0.0,
1241282,,"Rotterdam, Schinnenbaan",51.8951,4.567361,0,,,1.0,
